"Info.1","Determination.start","Bromide Concentration","Bromide DL","Bromide STD","Chloride Concentration","Chloride DL","Chloride STD","Fluoride Concentration","Fluoride DL","Fluoride STD","Nitrate Concentration","Nitrate DL","Nitrate STD","Nitrite Concentration","Nitrite DL","Nitrite STD","Phosphate Concentration","Phosphate DL","Phosphate STD","Sulfate Concentration","Sulfate DL","Sulfate STD"
"SummerHome11","2025-10-02 20:41:39 UTC-6",NA,0.0136215669722369,NA,206.455,0.00410663842832955,0.177500000000012,0.317,0.00341781350768843,0,4.352,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,0.02,0.00562651491389959,0.004,1.662,0.00785076382794899,0.00349999999999995
"SummerHome11","2025-10-02 21:03:03 UTC-6",NA,0.0136215669722369,NA,206.129,0.00410663842832955,0.177500000000012,0.317,0.00341781350768843,0,4.346,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,0.016,0.00562651491389959,0.004,1.66,0.00785076382794899,0.00349999999999995
"SummerHome12","2025-10-02 21:45:44 UTC-6",NA,0.0136215669722369,NA,204.533,0.00410663842832955,0.177500000000012,0.312,0.00341781350768843,0,4.308,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.63,0.00785076382794899,0.00349999999999995
"SummerHome13","2025-10-02 22:07:08 UTC-6",NA,0.0136215669722369,NA,193.443,0.00410663842832955,0.177500000000012,0.323,0.00341781350768843,0,4.069,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.674,0.00785076382794899,0.00349999999999995
"SummerHome14","2025-10-02 22:28:32 UTC-6",NA,0.0136215669722369,NA,172.147,0.00410663842832955,0.177500000000012,0.318,0.00341781350768843,0,3.567,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.615,0.00785076382794899,0.00349999999999995
"SummerHome15","2025-10-02 22:49:56 UTC-6",NA,0.0136215669722369,NA,156.751,0.00410663842832955,0.177500000000012,0.32,0.00341781350768843,0,3.267,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.599,0.00785076382794899,0.00349999999999995
"SummerHome16","2025-10-02 23:11:20 UTC-6",NA,0.0136215669722369,NA,129.248,0.00410663842832955,0.177500000000012,0.319,0.00341781350768843,0,2.718,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.552,0.00785076382794899,0.00349999999999995
"SummerHome17","2025-10-02 23:32:45 UTC-6",NA,0.0136215669722369,NA,100.787,0.00410663842832955,0.177500000000012,0.324,0.00341781350768843,0,2.177,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.517,0.00785076382794899,0.00349999999999995
"SummerHome18","2025-10-02 23:54:10 UTC-6",NA,0.0136215669722369,NA,40.041,0.00410663842832955,0.177500000000012,0.324,0.00341781350768843,0,1,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.438,0.00785076382794899,0.00349999999999995
"SummerHome19","2025-10-03 00:15:36 UTC-6",NA,0.0136215669722369,NA,26.223,0.00410663842832955,0.177500000000012,0.327,0.00341781350768843,0,0.712,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.385,0.00785076382794899,0.00349999999999995
"SummerHome20","2025-10-03 00:37:01 UTC-6",NA,0.0136215669722369,NA,5.606,0.00410663842832955,0.177500000000012,0.327,0.00341781350768843,0,0.246,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.334,0.00785076382794899,0.00349999999999995
"SummerHome21","2025-10-03 00:58:26 UTC-6",NA,0.0136215669722369,NA,1.153,0.00410663842832955,0.177500000000012,0.324,0.00341781350768843,0,0.132,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.321,0.00785076382794899,0.00349999999999995
"SummerHome22","2025-10-03 01:19:51 UTC-6",NA,0.0136215669722369,NA,0.613,0.00410663842832955,0.177500000000012,0.321,0.00341781350768843,0,0.115,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.322,0.00785076382794899,0.00349999999999995
"SummerHome","2025-10-03 01:41:15 UTC-6",NA,0.0136215669722369,NA,0.614,0.00410663842832955,0.177500000000012,0.321,0.00341781350768843,0,0.115,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.323,0.00785076382794899,0.00349999999999995
"SummerHome23","2025-10-03 02:23:57 UTC-6",NA,0.0136215669722369,NA,0.479,0.00410663842832955,0.177500000000012,0.324,0.00341781350768843,0,0.087,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.325,0.00785076382794899,0.00349999999999995
"Bear24","2025-10-03 02:45:21 UTC-6",NA,0.0136215669722369,NA,1.182,0.00410663842832955,0.177500000000012,0.297,0.00341781350768843,0,0.127,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.402,0.00785076382794899,0.00349999999999995
"Bear25","2025-10-03 03:06:45 UTC-6",NA,0.0136215669722369,NA,4.38,0.00410663842832955,0.177500000000012,0.306,0.00341781350768843,0,0.213,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.448,0.00785076382794899,0.00349999999999995
"Bear26","2025-10-03 03:28:08 UTC-6",NA,0.0136215669722369,NA,9.405,0.00410663842832955,0.177500000000012,0.298,0.00341781350768843,0,0.354,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.472,0.00785076382794899,0.00349999999999995
"Bear27","2025-10-03 03:49:31 UTC-6",NA,0.0136215669722369,NA,17.268,0.00410663842832955,0.177500000000012,0.297,0.00341781350768843,0,0.53,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.45,0.00785076382794899,0.00349999999999995
"Bear28","2025-10-03 04:10:54 UTC-6",NA,0.0136215669722369,NA,19.662,0.00410663842832955,0.177500000000012,0.308,0.00341781350768843,0,0.585,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.484,0.00785076382794899,0.00349999999999995
"Bear29","2025-10-03 04:32:16 UTC-6",NA,0.0136215669722369,NA,20.253,0.00410663842832955,0.177500000000012,0.295,0.00341781350768843,0,0.603,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.51,0.00785076382794899,0.00349999999999995
"Bear30","2025-10-03 04:53:38 UTC-6",NA,0.0136215669722369,NA,19.07,0.00410663842832955,0.177500000000012,0.295,0.00341781350768843,0,0.572,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.475,0.00785076382794899,0.00349999999999995
"Bear31","2025-10-03 05:15:00 UTC-6",NA,0.0136215669722369,NA,16.284,0.00410663842832955,0.177500000000012,0.298,0.00341781350768843,0,0.512,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.499,0.00785076382794899,0.00349999999999995
"Bear32","2025-10-03 05:36:22 UTC-6",NA,0.0136215669722369,NA,13.659,0.00410663842832955,0.177500000000012,0.303,0.00341781350768843,0,0.45,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.466,0.00785076382794899,0.00349999999999995
"Bear33","2025-10-03 05:57:43 UTC-6",NA,0.0136215669722369,NA,11.024,0.00410663842832955,0.177500000000012,0.295,0.00341781350768843,0,0.387,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.461,0.00785076382794899,0.00349999999999995
"Bear33","2025-10-03 06:19:04 UTC-6",NA,0.0136215669722369,NA,11.053,0.00410663842832955,0.177500000000012,0.295,0.00341781350768843,0,0.389,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.466,0.00785076382794899,0.00349999999999995
"Bear34","2025-10-03 07:01:44 UTC-6",NA,0.0136215669722369,NA,7.505,0.00410663842832955,0.177500000000012,0.299,0.00341781350768843,0,0.351,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.462,0.00785076382794899,0.00349999999999995
"Bear35","2025-10-03 07:23:04 UTC-6",NA,0.0136215669722369,NA,4.484,0.00410663842832955,0.177500000000012,0.318,0.00341781350768843,0,0.225,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.478,0.00785076382794899,0.00349999999999995
"Bear36","2025-10-03 07:44:24 UTC-6",NA,0.0136215669722369,NA,2.593,0.00410663842832955,0.177500000000012,0.299,0.00341781350768843,0,0.174,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.461,0.00785076382794899,0.00349999999999995
"Bear37","2025-10-03 08:05:45 UTC-6",NA,0.0136215669722369,NA,1.772,0.00410663842832955,0.177500000000012,0.304,0.00341781350768843,0,0.145,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.457,0.00785076382794899,0.00349999999999995
"Bear38","2025-10-03 08:27:04 UTC-6",NA,0.0136215669722369,NA,1.106,0.00410663842832955,0.177500000000012,0.311,0.00341781350768843,0,0.125,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.466,0.00785076382794899,0.00349999999999995
"Bear39","2025-10-03 08:48:23 UTC-6",NA,0.0136215669722369,NA,0.686,0.00410663842832955,0.177500000000012,0.297,0.00341781350768843,0,0.115,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.446,0.00785076382794899,0.00349999999999995
"Bear40","2025-10-03 09:09:42 UTC-6",NA,0.0136215669722369,NA,0.548,0.00410663842832955,0.177500000000012,0.301,0.00341781350768843,0,0.113,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.462,0.00785076382794899,0.00349999999999995
"Bear41","2025-10-03 09:31:01 UTC-6",NA,0.0136215669722369,NA,0.411,0.00410663842832955,0.177500000000012,0.298,0.00341781350768843,0,0.109,0.0018550550073119,0.00400000000000011,NA,0.00194922846822036,NA,NA,0.00562651491389959,0.004,1.419,0.00785076382794899,0.00349999999999995
